         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:01:49.291080    15:01:49.723043   0.431963       2213       11         1077         1136    23.150131
   15:01:49.292086    15:01:53.296371   4.004285       7547        7         7547            0     1.498395
   15:01:49.457853    15:01:49.457853   0.000000         90        1           90            0     0.000000
   15:01:49.457816    15:01:49.457816   0.000000         90        1           90            0     0.000000
   15:01:49.457935    15:01:49.457935   0.000000         90        1           90            0     0.000000
   15:01:49.457967    15:01:49.457967   0.000000         90        1           90            0     0.000000
   15:01:49.457995    15:01:49.457995   0.000000         90        1           90            0     0.000000
   15:01:49.458024    15:01:49.458024   0.000000         90        1           90            0     0.000000
   15:01:49.655436    15:01:49.655436   0.000000         74        1           74            0     0.000000
   15:01:49.820414    15:01:49.820414   0.000000         74        1           74            0     0.000000
   15:01:49.833975    15:01:50.329261   0.495286       4196       10         3312          884    18.171320
   15:01:49.849763    15:01:49.849763   0.000000         74        1           74            0     0.000000
   15:01:49.849866    15:01:49.849866   0.000000         74        1           74            0     0.000000
   15:01:50.103578    15:01:50.112504   0.008926        203        2           79          124   112.032257
   15:01:50.120531    15:01:54.769785   4.649254       7764        6         7764            0     1.075441
   15:01:50.125082    15:01:50.125082   0.000000         74        1           74            0     0.000000
   15:01:50.147616    15:01:50.147616   0.000000         74        1           74            0     0.000000
   15:01:50.300656    15:01:51.045395   0.744739       5387       28         3379         2008    36.254311
   15:01:50.389392    15:01:50.389392   0.000000         90        1           90            0     0.000000
   15:01:50.400922    15:01:50.400922   0.000000         74        1           74            0     0.000000
   15:01:50.591804    15:01:53.587305   2.995501        222        3          222            0     0.667668
   15:01:50.618986    15:01:53.604392   2.985406        222        3          222            0     0.669926
   15:01:50.834349    15:01:50.837970   0.003621        180        2           74          106   276.166809
   15:01:50.969870    15:01:55.809942   4.840072      16016       55         3539        12477    11.156858
   15:01:50.969883    15:01:55.238291   4.268408      10268       42         2484         7784     9.605455
   15:01:50.972890    15:01:50.972890   0.000000         90        1           90            0     0.000000
   15:01:50.973019    15:01:50.973019   0.000000         90        1           90            0     0.000000
   15:01:50.973063    15:01:50.973063   0.000000         90        1           90            0     0.000000
   15:01:50.977644    15:01:50.977644   0.000000         90        1           90            0     0.000000
   15:01:50.977638    15:01:50.977638   0.000000         90        1           90            0     0.000000
   15:01:50.977775    15:01:50.977775   0.000000         90        1           90            0     0.000000
   15:01:51.184950    15:01:51.184950   0.000000         74        1           74            0     0.000000
   15:01:51.249646    15:01:51.249646   0.000000         74        1           74            0     0.000000
   15:01:51.665464    15:01:51.665464   0.000000         74        1           74            0     0.000000
   15:01:51.730843    15:01:51.907932   0.177089        122        2           56           66     5.646878
   15:01:51.945959    15:01:51.945959   0.000000         74        1           74            0     0.000000
   15:01:51.959499    15:01:51.959586   0.000087         98        2           56           42 11494.252930
   15:01:51.964210    15:01:51.964210   0.000000         74        1           74            0     0.000000
   15:01:52.051423    15:01:55.046695   2.995272        222        3          222            0     0.667719
   15:01:52.068184    15:01:55.064933   2.996749        222        3          222            0     0.667390
   15:01:52.298327    15:01:52.298327   0.000000         74        1           74            0     0.000000
   15:01:52.365989    15:01:52.365989   0.000000         74        1           74            0     0.000000
   15:01:52.533800    15:01:56.471582   3.937782     669780      647        12386       657394   164.051743
   15:01:52.570427    15:01:52.570427   0.000000         74        1           74            0     0.000000
   15:01:52.631875    15:01:55.624578   2.992703        222        3          222            0     0.668292
   15:01:52.956579    15:01:52.956579   0.000000       1504        1         1504            0     0.000000
   15:01:52.985379    15:01:52.989931   0.004552        180        2           82           98   219.683640
   15:01:52.985575    15:01:56.774546   3.788971     146828      142         2380       144448    37.213272
   15:01:53.047636    15:01:57.049479   4.001843       6460        5         6460            0     0.999539
   15:01:53.053408    15:01:56.069807   3.016399        222        3          222            0     0.663042
   15:01:53.107251    15:01:53.174500   0.067249        162        2          108           54    14.870110
   15:01:53.128610    15:01:53.128610   0.000000         74        1           74            0     0.000000
   15:01:53.187299    15:01:53.187299   0.000000         74        1           74            0     0.000000
   15:01:53.305285    15:01:56.311655   3.006370        222        3          222            0     0.665254
   15:01:53.545513    15:01:56.820732   3.275219       1340       12          522          818     3.358554
   15:01:53.444439    15:01:53.444439   0.000000         74        1           74            0     0.000000
   15:01:53.509823    15:01:53.551539   0.041716       1509       10          770          739   215.744568
   15:01:53.524496    15:01:53.524496   0.000000         74        1           74            0     0.000000
   15:01:53.829418    15:01:53.829418   0.000000         74        1           74            0     0.000000
   15:01:53.968753    15:01:53.968753   0.000000         74        1           74            0     0.000000
   15:01:54.104790    15:01:54.104790   0.000000         74        1           74            0     0.000000
   15:01:54.345132    15:01:54.345132   0.000000         74        1           74            0     0.000000
   15:01:54.430024    15:01:54.430024   0.000000         66        1           66            0     0.000000
   15:01:54.619486    15:01:55.633318   1.013832     112049      129       107841         4208   126.253662
   15:01:54.729458    15:01:54.729458   0.000000         74        1           74            0     0.000000
   15:01:54.925602    15:01:54.951264   0.025662        242        2           89          153    38.968124
   15:01:54.981646    15:01:57.995419   3.013773        222        3          222            0     0.663620
   15:01:54.989237    15:01:54.989237   0.000000         74        1           74            0     0.000000
   15:01:55.067903    15:01:55.084830   0.016927        110        2           56           54    59.077213
   15:01:55.148261    15:01:59.164893   4.016632       7547        7         7547            0     1.493789
   15:01:55.565388    15:01:58.565341   2.999953        222        3          222            0     0.666677
   15:01:55.607606    15:01:58.609407   3.001801        222        3          222            0     0.666267
   15:01:55.627549    15:01:58.623765   2.996216        222        3          222            0     0.667509
   15:01:55.647800    15:01:55.647800   0.000000         74        1           74            0     0.000000
   15:01:55.693428    15:01:55.693428   0.000000         74        1           74            0     0.000000
   15:01:55.916921    15:01:55.916921   0.000000         74        1           74            0     0.000000
   15:01:55.989221    15:02:00.422505   4.433284       8114       20         5985         2129     4.285762
   15:01:56.095573    15:01:56.095573   0.000000         74        1           74            0     0.000000
   15:01:56.384037    15:01:59.381364   2.997327        222        3          222            0     0.667261
   15:01:56.479403    15:01:56.479403   0.000000         74        1           74            0     0.000000
   15:01:56.684467    15:01:59.675945   2.991478        222        3          222            0     0.668566
   15:01:56.736356    15:01:56.736356   0.000000         66        1           66            0     0.000000
   15:01:56.736473    15:01:56.736473   0.000000         74        1           74            0     0.000000
   15:01:56.824682    15:01:56.824682   0.000000         74        1           74            0     0.000000
   15:01:56.866687    15:01:56.866687   0.000000         74        1           74            0     0.000000
   15:01:56.866778    15:01:56.866778   0.000000         74        1           74            0     0.000000
   15:01:57.062702    15:01:57.062702   0.000000         74        1           74            0     0.000000
   15:01:57.144641    15:01:57.144641   0.000000         74        1           74            0     0.000000
   15:01:57.212927    15:01:57.264940   0.052013        276        3          171          105    38.451927
   15:01:57.315270    15:02:00.330569   3.015299        836        4          836            0     0.994926
   15:01:57.426481    15:02:00.536946   3.110465        222        3          222            0     0.642991
   15:01:57.631705    15:02:02.476137   4.844432     787157      806        22593       764564   166.170151
   15:01:58.196224    15:01:58.196224   0.000000         74        1           74            0     0.000000
   15:01:58.196529    15:02:03.172203   4.975674     267612      252         5617       261995    50.445427
   15:01:58.263167    15:01:58.263167   0.000000         74        1           74            0     0.000000
   15:01:58.380914    15:01:58.381248   0.000334        160        2           72           88  2994.011963
   15:01:58.410416    15:01:58.410416   0.000000         90        1           90            0     0.000000
   15:01:58.512695    15:02:01.700887   3.188192        264        4           66          198     0.940972
   15:01:58.599143    15:01:58.599553   0.000410        180        2           74          106  2439.024414
   15:01:58.623556    15:02:03.523539   4.899983       7439       28         1459         5980     5.510223
   15:01:58.683771    15:01:58.683771   0.000000         74        1           74            0     0.000000
   15:01:58.700027    15:01:58.700027   0.000000         74        1           74            0     0.000000
   15:01:58.791624    15:02:01.789142   2.997518        222        3          222            0     0.667219
   15:01:58.800713    15:01:58.800713   0.000000         74        1           74            0     0.000000
   15:01:58.962107    15:01:59.055744   0.093637        547        4          184          363    32.038620
   15:01:58.969677    15:01:58.969677   0.000000         74        1           74            0     0.000000
   15:01:58.986174    15:01:58.986174   0.000000         74        1           74            0     0.000000
   15:01:59.057583    15:01:59.057583   0.000000         74        1           74            0     0.000000
   15:01:59.080409    15:01:59.080409   0.000000         74        1           74            0     0.000000
   15:01:59.097685    15:01:59.101584   0.003899        197        2           73          124   256.476013
   15:01:59.117183    15:02:02.134875   3.017692        198        3          198            0     0.662758
   15:01:59.306764    15:02:03.291293   3.984529       7547        7         7547            0     1.505824
   15:01:59.306855    15:01:59.306855   0.000000         74        1           74            0     0.000000
   15:01:59.309598    15:01:59.309598   0.000000         74        1           74            0     0.000000
   15:01:59.387384    15:01:59.387384   0.000000         74        1           74            0     0.000000
   15:01:59.451384    15:01:59.451384   0.000000         90        1           90            0     0.000000
   15:01:59.451404    15:01:59.451404   0.000000         90        1           90            0     0.000000
   15:01:59.451496    15:01:59.451496   0.000000         90        1           90            0     0.000000
   15:01:59.451526    15:01:59.451526   0.000000         90        1           90            0     0.000000
   15:01:59.451553    15:01:59.451553   0.000000         90        1           90            0     0.000000
   15:01:59.470248    15:01:59.470248   0.000000         90        1           90            0     0.000000
   15:01:59.550600    15:01:59.550600   0.000000        233        1            0          233     0.000000
   15:01:59.584662    15:01:59.584662   0.000000       1294        1         1294            0     0.000000
   15:01:59.700019    15:01:59.747575   0.047556        288        4          132          156    63.083519
   15:01:59.644625    15:01:59.644625   0.000000         74        1           74            0     0.000000
   15:02:00.064699    15:02:00.064699   0.000000         74        1           74            0     0.000000
   15:02:00.150359    15:02:00.150359   0.000000         74        1           74            0     0.000000
   15:02:00.212555    15:02:00.212555   0.000000         74        1           74            0     0.000000
   15:02:00.304203    15:02:00.304203   0.000000         74        1           74            0     0.000000
   15:02:00.484147    15:02:00.484147   0.000000         74        1           74            0     0.000000
   15:02:00.484410    15:02:00.484410   0.000000        103        1          103            0     0.000000
   15:02:00.546998    15:02:00.546998   0.000000         74        1           74            0     0.000000
   15:02:00.603596    15:02:00.608747   0.005151        197        2           73          124   194.137070
   15:02:00.625923    15:02:03.641296   3.015373        198        3          198            0     0.663268
   15:02:00.632402    15:02:03.637063   3.004661        222        3          222            0     0.665632
   15:02:00.664772    15:02:03.654108   2.989336        222        3          222            0     0.669045
   15:02:00.833106    15:02:01.144998   0.311892        342        4          171          171     9.618714
   15:02:00.984148    15:02:00.984148   0.000000         90        1           90            0     0.000000
   15:02:00.984248    15:02:00.984248   0.000000         90        1           90            0     0.000000
   15:02:00.984253    15:02:00.984253   0.000000         90        1           90            0     0.000000
   15:02:00.984291    15:02:00.984291   0.000000         90        1           90            0     0.000000
   15:02:00.984335    15:02:00.984335   0.000000         90        1           90            0     0.000000
   15:02:00.984379    15:02:00.984379   0.000000         90        1           90            0     0.000000
   15:02:00.986847    15:02:03.992863   3.006016        222        3          222            0     0.665332
   15:02:01.125570    15:02:01.125570   0.000000         74        1           74            0     0.000000
   15:02:01.345317    15:02:01.345317   0.000000         66        1           66            0     0.000000
   15:02:01.754859    15:02:01.754859   0.000000         74        1           74            0     0.000000
   15:02:01.797584    15:02:04.801862   3.004278        222        3          222            0     0.665717
   15:02:01.979238    15:02:06.881035   4.901797       1626       18          688          938     3.468116
   15:02:01.998596    15:02:01.998596   0.000000         74        1           74            0     0.000000
   15:02:02.010185    15:02:02.010185   0.000000         74        1           74            0     0.000000
   15:02:02.025006    15:02:03.022560   0.997554        148        2          148            0     1.002452
   15:02:02.065545    15:02:05.068534   3.002989        222        3          222            0     0.666003
   15:02:02.095593    15:02:02.095593   0.000000       1504        1         1504            0     0.000000
   15:02:02.572844    15:02:02.572844   0.000000         74        1           74            0     0.000000
   15:02:02.645779    15:02:03.859555   1.213776    1098441     1209        40179      1058262   995.241333
   15:02:02.677443    15:02:05.666351   2.988908        222        3          222            0     0.669141
   15:02:02.695426    15:02:05.695584   3.000158        222        3          222            0     0.666632
   15:02:02.934047    15:02:05.940197   3.006150        222        3          222            0     0.665303
   15:02:03.088468    15:02:03.088468   0.000000         74        1           74            0     0.000000
   15:02:03.200592    15:02:06.783907   3.583315     118217      120         2276       115941    33.209473
   15:02:03.328349    15:02:06.273901   2.945552       7501       29         1525         5976     9.505858
   15:02:03.400229    15:02:03.400229   0.000000         74        1           74            0     0.000000
   15:02:03.489040    15:02:03.641090   0.152050        342        4          171          171    19.730350
   15:02:03.616554    15:02:03.750464   0.133910        342        4          171          171    22.403107
   15:02:03.636819    15:02:03.683382   0.046563       1509       10          770          739   193.286514
   15:02:03.690576    15:02:03.690576   0.000000         74        1           74            0     0.000000
   15:02:03.884552    15:02:03.884552   0.000000         74        1           74            0     0.000000
   15:02:03.884667    15:02:03.884667   0.000000         74        1           74            0     0.000000
   15:02:04.016787    15:02:04.268011   0.251224        342        4          171          171    11.941534
   15:02:04.045989    15:02:04.257715   0.211726        342        4          171          171    14.169257
   15:02:04.167332    15:02:04.167332   0.000000         74        1           74            0     0.000000
   15:02:04.225395    15:02:09.147451   4.922056      25915       37        25008          907     7.314016
   15:02:04.347630    15:02:04.685246   0.337616        342        4          171          171     8.885835
   15:02:04.471889    15:02:04.476424   0.004535        354        2           92          262   220.507172
   15:02:04.472067    15:02:04.476728   0.004661        340        2           92          248   214.546234
   15:02:04.621164    15:02:04.830299   0.209135        250        3           94          156     9.563201
   15:02:04.525162    15:02:06.875445   2.350283       5459       17         1205         4254     6.807691
   15:02:04.525175    15:02:07.515173   2.989998        222        3          222            0     0.668897
   15:02:04.662036    15:02:04.906444   0.244408        114        2           60           54     4.091519
   15:02:04.756826    15:02:07.749692   2.992866        222        3          222            0     0.668256
   15:02:04.921320    15:02:05.057906   0.136586        531        7          252          279    43.928368
   15:02:04.785267    15:02:04.791204   0.005937        256        2           80          176   168.435242
   15:02:04.834128    15:02:07.821746   2.987618        222        3          222            0     0.669430
   15:02:04.862502    15:02:07.845719   2.983217        222        3          222            0     0.670417
   15:02:05.213748    15:02:07.233297   2.019549      15183       30         7871         7312    14.359642
   15:02:05.149412    15:02:06.003882   0.854470       5096        4         5096            0     3.510948
   15:02:05.149654    15:02:06.965360   1.815706       8079       26         5392         2687    13.768749
   15:02:05.149756    15:02:05.150081   0.000325        208        2           78          130  3076.923096
   15:02:05.166491    15:02:09.164194   3.997703       7547        7         7547            0     1.500862
   15:02:05.206688    15:02:05.206688   0.000000         74        1           74            0     0.000000
   15:02:05.247277    15:02:05.389558   0.142281       8488       13         1957         6531    84.340149
   15:02:05.283750    15:02:05.283750   0.000000         74        1           74            0     0.000000
   15:02:05.301010    15:02:05.308985   0.007975        292        2           88          204   125.391853
   15:02:05.366180    15:02:05.590316   0.224136       2034       11         1129          905    44.615768
   15:02:05.483466    15:02:05.483466   0.000000         98        1           98            0     0.000000
   15:02:05.495690    15:02:05.716404   0.220714        465        6          186          279    22.653751
   15:02:05.578963    15:02:05.579051   0.000088         98        2           56           42 11363.636719
   15:02:05.625139    15:02:08.603577   2.978438        222        3          222            0     0.671493
   15:02:05.647545    15:02:08.645049   2.997504        222        3          222            0     0.667222
   15:02:05.684980    15:02:08.672632   2.987652        222        3          222            0     0.669422
   15:02:05.707405    15:02:05.707405   0.000000         74        1           74            0     0.000000
   15:02:05.789044    15:02:05.789094   0.000050         98        2           56           42 20000.000000
   15:02:05.795355    15:02:05.795355   0.000000         74        1           74            0     0.000000
   15:02:05.982626    15:02:05.982626   0.000000         66        1           66            0     0.000000
   15:02:05.984137    15:02:05.984137   0.000000         74        1           74            0     0.000000
   15:02:06.006676    15:02:06.006676   0.000000         74        1           74            0     0.000000
   15:02:06.018503    15:02:07.189379   1.170876        448        6          122          326     4.270307
   15:02:06.058568    15:02:06.459556   0.400988        366        6          246          120    12.469201
   15:02:06.089910    15:02:06.089910   0.000000         74        1           74            0     0.000000
   15:02:06.148977    15:02:06.148977   0.000000         66        1           66            0     0.000000
   15:02:06.258573    15:02:06.664431   0.405858        366        6          246          120    12.319579
   15:02:06.326104    15:02:06.326104   0.000000         74        1           74            0     0.000000
   15:02:06.338240    15:02:06.943799   0.605559        264        4          132          132     4.954100
   15:02:06.477457    15:02:06.709843   0.232386        287        4          155          132    12.909556
   15:02:06.478809    15:02:06.717354   0.238545       2393       27         1433          960   108.994110
   15:02:06.393629    15:02:09.398838   3.005209        222        3          222            0     0.665511
   15:02:06.410040    15:02:06.410040   0.000000         74        1           74            0     0.000000
   15:02:06.425504    15:02:06.425706   0.000202        222        2           79          143  4950.495117
   15:02:06.452189    15:02:10.290920   3.838731        336        6          336            0     1.302514
   15:02:06.453597    15:02:06.453597   0.000000         56        1           56            0     0.000000
   15:02:06.465802    15:02:06.465802   0.000000         90        1           90            0     0.000000
   15:02:06.474612    15:02:08.479640   2.005028        456        3          456            0     0.997492
   15:02:06.564934    15:02:06.565216   0.000282        273        2           90          183  3546.099365
   15:02:06.583438    15:02:09.574406   2.990968        222        3          222            0     0.668680
   15:02:06.664483    15:02:06.664483   0.000000         74        1           74            0     0.000000
   15:02:06.668997    15:02:09.679011   3.010014        222        3          222            0     0.664449
   15:02:06.831528    15:02:06.978075   0.146547        198        3          132           66    13.647498
   15:02:06.831562    15:02:06.986844   0.155282        198        3          132           66    12.879792
   15:02:06.831637    15:02:06.831637   0.000000         66        1           66            0     0.000000
   15:02:06.831643    15:02:06.835372   0.003729        393        2           74          319   268.168396
   15:02:06.831780    15:02:07.019076   0.187296       6004       19         1165         4839    96.104561
   15:02:06.831891    15:02:06.842402   0.010511        258        2           79          179    95.138428
   15:02:06.851321    15:02:07.189388   0.338067        204        3          130           74     5.915987
   15:02:06.866307    15:02:07.189309   0.323002        204        3          130           74     6.191912
   15:02:06.913472    15:02:06.913521   0.000049        132        2          132            0 20408.164062
   15:02:06.957814    15:02:09.959298   3.001484        222        3          222            0     0.666337
   15:02:07.092705    15:02:07.092705   0.000000         74        1           74            0     0.000000
   15:02:07.272512    15:02:07.420580   0.148068        264        4          132          132    20.260962
   15:02:07.182699    15:02:07.204950   0.022251        288        4          132          156   134.825394
   15:02:07.182577    15:02:07.209483   0.026906        288        4          132          156   111.499290
   15:02:07.182746    15:02:10.170497   2.987751        222        3          222            0     0.669400
   15:02:07.229785    15:02:07.229785   0.000000         66        1            0           66     0.000000
   15:02:07.233417    15:02:10.224666   2.991249        222        3          222            0     0.668617
   15:02:07.329158    15:02:07.329158   0.000000        210        3          156           54     0.000000
   15:02:07.332599    15:02:07.332599   0.000000         74        1           74            0     0.000000
   15:02:07.332630    15:02:07.332939   0.000309        190        2           87          103  3236.246094
   15:02:07.348790    15:02:10.356454   3.007664        222        3          222            0     0.664968
   15:02:07.390887    15:02:07.390887   0.000000         66        1           66            0     0.000000
   15:02:07.390995    15:02:07.390995   0.000000         66        1           66            0     0.000000
   15:02:07.391047    15:02:07.391047   0.000000         66        1           66            0     0.000000
   15:02:07.486546    15:02:10.484430   2.997884        222        3          222            0     0.667137
   15:02:07.507749    15:02:07.507749   0.000000         98        1           98            0     0.000000
   15:02:07.551007    15:02:10.549832   2.998825        222        3          222            0     0.666928
   15:02:07.574926    15:02:10.577441   3.002515        222        3          222            0     0.666108
   15:02:07.642479    15:02:07.642479   0.000000         66        1           66            0     0.000000
   15:02:07.669200    15:02:07.693169   0.023969        246        2           78          168    41.720554
   15:02:07.669205    15:02:07.694246   0.025041        223        2           78          145    39.934505
   15:02:07.706312    15:02:07.858710   0.152398       4670       22         2230         2440   137.797073
   15:02:07.800958    15:02:08.316023   0.515065       7051       19         2013         5038    34.947044
   15:02:07.834107    15:02:09.392898   1.558791      12457       25         4114         8343    15.396547
   15:02:07.834261    15:02:07.837992   0.003731        258        2           79          179   268.024658
   15:02:07.854772    15:02:09.114406   1.259634       8708       21         3005         5703    15.877627
   15:02:07.859674    15:02:10.858131   2.998457        222        3          222            0     0.667010
   15:02:07.975611    15:02:07.986009   0.010398        374        2           83          291    96.172348
   15:02:07.975721    15:02:07.987535   0.011814        412        2          102          310    84.645332
   15:02:07.994665    15:02:07.994665   0.000000         74        1           74            0     0.000000
   15:02:08.030108    15:02:08.032808   0.002700        263        2           82          181   370.370361
   15:02:08.030187    15:02:08.030604   0.000417        231        2           82          149  2398.081543
   15:02:08.054255    15:02:09.152203   1.097948      10412       34         3010         7402    30.056070
   15:02:08.055674    15:02:09.103734   1.048060      11058       38         3030         8028    35.303322
   15:02:08.071077    15:02:11.199444   3.128367        222        3          222            0     0.639311
   15:02:08.146312    15:02:13.094402   4.948090     200352      197         5400       194952    39.611244
   15:02:08.146480    15:02:11.144719   2.998239        222        3          222            0     0.667058
   15:02:08.318678    15:02:11.313965   2.995287        222        3          222            0     0.667716
   15:02:08.483908    15:02:08.483908   0.000000         98        1           98            0     0.000000
   15:02:08.484192    15:02:11.667491   3.183299        264        4           66          198     0.942419
   15:02:08.566948    15:02:11.569273   3.002325        222        3          222            0     0.666150
   15:02:08.657656    15:02:11.659183   3.001527        222        3          222            0     0.666327
   15:02:08.765036    15:02:08.765036   0.000000         74        1           74            0     0.000000
   15:02:08.824694    15:02:08.824694   0.000000         74        1           74            0     0.000000
   15:02:08.903133    15:02:09.839777   0.936644       3183       12         1946         1237    11.744056
   15:02:08.935132    15:02:08.942033   0.006901        271        2           82          189   144.906525
   15:02:08.970752    15:02:09.578119   0.607367       9452       23         2015         7437    36.221924
   15:02:09.003750    15:02:09.003750   0.000000         74        1           74            0     0.000000
   15:02:09.025585    15:02:09.025585   0.000000         74        1           74            0     0.000000
   15:02:09.073334    15:02:09.073334   0.000000         74        1           74            0     0.000000
   15:02:09.167166    15:02:09.167166   0.000000       1294        1         1294            0     0.000000
   15:02:09.233626    15:02:09.234091   0.000465        168        2           76           92  2150.537598
   15:02:09.268497    15:02:10.126989   0.858492      16858       46         3741        13117    52.417496
   15:02:09.296345    15:02:13.287231   3.990886       7547        7         7547            0     1.503426
   15:02:09.413302    15:02:10.970694   1.557392      16445       52        14694         1751    32.747055
   15:02:09.407004    15:02:09.407286   0.000282        364        2           78          286  3546.099365
   15:02:09.429711    15:02:13.216830   3.787119      17026       51         6249        10777    13.202648
   15:02:09.464120    15:02:09.464120   0.000000         90        1           90            0     0.000000
   15:02:09.464183    15:02:09.464183   0.000000         90        1           90            0     0.000000
   15:02:09.464224    15:02:09.464224   0.000000         90        1           90            0     0.000000
   15:02:09.464255    15:02:09.464255   0.000000         90        1           90            0     0.000000
   15:02:09.464282    15:02:09.464282   0.000000         90        1           90            0     0.000000
   15:02:09.464315    15:02:09.464315   0.000000         90        1           90            0     0.000000
   15:02:09.466934    15:02:09.466934   0.000000         90        1           90            0     0.000000
   15:02:09.577878    15:02:10.179471   0.601593       5566       19         1559         4007    29.920561
   15:02:09.577989    15:02:09.584501   0.006512        209        2           82          127   153.562653
   15:02:09.592832    15:02:12.588917   2.996085        222        3          222            0     0.667538
   15:02:09.679093    15:02:09.679093   0.000000         74        1           74            0     0.000000
   15:02:09.704039    15:02:09.704039   0.000000         74        1           74            0     0.000000
   15:02:09.959333    15:02:09.959333   0.000000         74        1           74            0     0.000000
   15:02:09.994715    15:02:10.084208   0.089493        222        3           66          156    22.348116
   15:02:10.220498    15:02:14.742374   4.521876      42487       80        31016        11471    17.470625
   15:02:10.108555    15:02:10.108555   0.000000         74        1           74            0     0.000000
   15:02:10.406702    15:02:10.406702   0.000000         74        1           74            0     0.000000
   15:02:10.443371    15:02:10.659495   0.216124        114        2           60           54     4.626974
   15:02:10.512998    15:02:10.512998   0.000000         98        1           98            0     0.000000
   15:02:10.667382    15:02:13.665457   2.998075        222        3          222            0     0.667095
   15:02:10.707154    15:02:10.707154   0.000000         74        1           74            0     0.000000
   15:02:10.710411    15:02:13.707417   2.997006        222        3          222            0     0.667333
   15:02:11.004248    15:02:11.004248   0.000000         90        1           90            0     0.000000
   15:02:11.004351    15:02:11.004351   0.000000         90        1           90            0     0.000000
   15:02:11.004394    15:02:11.004394   0.000000         90        1           90            0     0.000000
   15:02:11.004403    15:02:11.004403   0.000000         90        1           90            0     0.000000
   15:02:11.004456    15:02:11.004456   0.000000         90        1           90            0     0.000000
   15:02:11.004507    15:02:11.004507   0.000000         90        1           90            0     0.000000
   15:02:11.189672    15:02:14.200477   3.010805        222        3          222            0     0.664274
   15:02:11.422449    15:02:14.420498   2.998049        222        3          222            0     0.667100
   15:02:11.481906    15:02:11.481906   0.000000         98        1           98            0     0.000000
   15:02:11.529674    15:02:11.529674   0.000000         74        1           74            0     0.000000
   15:02:11.760383    15:02:11.760383   0.000000         74        1           74            0     0.000000
   15:02:11.823528    15:02:11.834068   0.010540        269        2           93          176    94.876656
   15:02:11.842827    15:02:11.842827   0.000000         74        1           74            0     0.000000
   15:02:11.893682    15:02:14.888303   2.994621        222        3          222            0     0.667864
   15:02:11.903049    15:02:11.903049   0.000000         74        1           74            0     0.000000
   15:02:11.903309    15:02:12.453766   0.550457      53680       69        51288         2392   123.533722
   15:02:11.934490    15:02:15.886984   3.952494       6810        5         6810            0     1.012019
   15:02:11.973399    15:02:14.963331   2.989932        222        3          222            0     0.668912
   15:02:12.084347    15:02:15.064376   2.980029        222        3          222            0     0.671134
   15:02:12.129518    15:02:15.128666   2.999148        222        3          222            0     0.666856
   15:02:12.230655    15:02:12.230655   0.000000         74        1           74            0     0.000000
   15:02:12.457005    15:02:12.457005   0.000000         90        1           90            0     0.000000
   15:02:12.622237    15:02:12.622237   0.000000         74        1           74            0     0.000000
   15:02:12.794766    15:02:12.991991   0.197225        290        2           90          200     5.070351
   15:02:12.805550    15:02:13.972996   1.167446        319        2           90          229     0.856571
   15:02:12.805738    15:02:12.805738   0.000000         74        1           74            0     0.000000
   15:02:12.837710    15:02:14.239350   1.401640     916604      914        20992       895612   651.379761
   15:02:13.106222    15:02:13.106222   0.000000         74        1           74            0     0.000000
   15:02:13.171449    15:02:16.796479   3.625030     283011      274         6278       276733    75.309723
   15:02:13.357746    15:02:13.357746   0.000000         74        1           74            0     0.000000
   15:02:13.428066    15:02:16.430919   3.002853        222        3          222            0     0.666033
   15:02:13.517255    15:02:13.517255   0.000000         98        1           98            0     0.000000
   15:02:13.585503    15:02:13.585503   0.000000         74        1           74            0     0.000000
   15:02:13.684389    15:02:13.684389   0.000000         74        1           74            0     0.000000
   15:02:13.695307    15:02:14.110789   0.415482        434        6          212          222    12.034215
   15:02:13.698329    15:02:13.698329   0.000000         74        1           74            0     0.000000
   15:02:13.750436    15:02:13.807199   0.056763       1575       11          836          739   176.171097
   15:02:14.020237    15:02:17.140515   3.120278        222        3          222            0     0.640969
   15:02:14.020362    15:02:14.117025   0.096663        334        5          178          156    41.380882
   15:02:14.020407    15:02:14.117090   0.096683        334        5          178          156    41.372318
   15:02:14.020697    15:02:14.117042   0.096345        334        5          178          156    41.517464
   15:02:14.020740    15:02:14.108125   0.087385       4953        7         1013         3940    68.661667
   15:02:14.110896    15:02:14.110896   0.000000         74        1           74            0     0.000000
   15:02:14.143643    15:02:14.143643   0.000000         66        1           66            0     0.000000
   15:02:14.177218    15:02:14.177218   0.000000         74        1           74            0     0.000000
   15:02:14.234815    15:02:14.234815   0.000000         74        1           74            0     0.000000
   15:02:14.341542    15:02:19.246452   4.904910      11043       32         1161         9882     6.320198
   15:02:14.295378    15:02:19.294001   4.998623       1033        7            0         1033     1.200331
   15:02:14.384435    15:02:18.121571   3.737136        832        9          112          720     2.140677
   15:02:14.344507    15:02:14.344507   0.000000         74        1           74            0     0.000000
   15:02:14.354019    15:02:14.354019   0.000000         74        1           74            0     0.000000
   15:02:14.480714    15:02:14.480714   0.000000         98        1           98            0     0.000000
   15:02:14.494490    15:02:14.494490   0.000000         74        1           74            0     0.000000
   15:02:14.553708    15:02:14.553708   0.000000         74        1           74            0     0.000000
   15:02:14.593104    15:02:14.593104   0.000000         74        1           74            0     0.000000
   15:02:14.865491    15:02:14.865491   0.000000         74        1           74            0     0.000000
